Index,Series,Name,Epithets,Description,Image,ImageHash,InputHash,StaticHash,Color
248,2,Rüäz-Lhüth,"Spinning Wheels of the Dark, The Blue Purple of Eternity","The world was once a void made of abstract force, but after aeons of such existence, it began sputtering and pulsing with life when two great stars, one white and one purple, fell into the void. These stars were Rüäz and Lhüth. Rüäz was charged with life, and Lhüth with death. They dwelt together, until one day Lhüth saw a human being and attempted to destroy it. Rüäz intervened and rescued the human, and they soon parted ways. Rüäz remained in the void while Lhüth went away to roam the universe.",./sprites/hostel-silly-dogwood_clip_m1_OPT.gif,Qmf7zKGtKNKJAPW8TKsW1GCZFuzUPgpS39Q761Z4jA1XuE,QmY9Y2edSjmMBeJDtcNBhhTiAjVM2EMZwH87SbJwsSd5bM,QmRycBxX4BfAySJwdnbLKhioDcEBaX2oVmBXZrahzqnu7u,rainbow
249,2,Wede,The Laughing Hawk,"A gigantic, human-sized, hawk-like bird with a human skull for a head. Said to have once attended the Court of Arawgün, at the time of the First Age, but it has missed the past two meetings.",./sprites/front-suede-infix_clip_m1_OPT.gif,QmXX8DAc15fzXCEeZVAtVPWs4YmFVChVPy6UfhLKvjfYDN,QmRaba1Xw6JCBvSMwirB51KaXG4mCGA2bWAZbfXsJUx4Sb,Qmen9fwPVWuQVum8B37KAvDpecPqcNNocmuzzeFggsC14z,rainbow
250,2,Du'm',Subterranean Darkness,"An entity of immense, mist-like power, created by a god that lacked sufficient brightness to remain a being of light. It had gained enough power over the many years of darkness to reverse its nature and start to exist as a small black hole.",./sprites/architecture-winery-topsail_norm_m7_OPT.gif,QmV2qiLZyiuVjEpx7w3s7MSDE9bmePVAghwoLpv8rvYtku,QmbjJfo1DoszAZjzDT8cFUgkfhZQutqGdaoaa6BN6SrgUx,QmNZmYC1y3vWjqe4FTi8Wz89xLXKq946iH7fcd5dvDz6Gx,yellow
251,2,Xadld,The Butcher of the World,"A being with a head like a ferocious skull with three arms and two pairs of rotating eyes. He appears as a reptilian monster with huge and sharp claws. He wears the iconic armor of the Phylakim, and he travels the world slaughtering all living things in his path.",./sprites/latex-centurion-parole_clip_m7_OPT.gif,QmZbLQBC7xadMd4XSXAFgnA6WSY7W4q2gfqzXeonXYtr5f,Qmetmks4u6ksQ3tbNUkdGKMt1TrikedyBLmMczGGhTiVBs,QmTc7k1pZ4ZhKWVDSPSEHjUvGKm3Y9nP3j576duqTisgDP,purple
252,2,Hayosh,"Nightmare of the Chornos, Nightingale of Phelabri","She guards the Crater at its edge from intruders with her three wings. Though she appears to be non-hostile, many are afraid to approach her because of her imposing figure.",./sprites/outfit-surface-turn_clip_m1_OPT.gif,QmYYLQ8oxzuEbPioameV8aJs7H3dB2yvZRXrrQD7QfDie1,Qmdyx5TwoLD1LRmokViFSURMspaaJ3h55VTgncHUm4WnbZ,QmPjWH6R2GwXZwEocKnAYvAygNYZ49gk6r5thViM2aq9az,yellow
253,2,Klaatu,Warden of the West,"A powerful deity, Klaatu helped protect the rest of the universe during the reign of Sh'Raan. His face has not been seen in millennia, but many believe he is at rest inside the vast structure of Quat'Zel. His wisdom and power have been passed on to those who know his name, and they follow him as his champions.",./sprites/emery-conference-processing_clip_m7_OPT.gif,Qmc7gT3buonbhsAyAzv8uFXG7nn8FtZpRfnkqCiLdkbE1k,QmZqgP5xWCySgt9k8HjSwnKMwF4DtmX9aqvRrL7G11RR7w,QmWmMZ7PNt5TkMGwBcUC4JMHaua6JncVv4ZFjMAcw7SugJ,white
254,2,Mehal,Death of Serpents,"The embodiment of the end of life across the world. She appears as a gigantic specter with a human head and torso, and the body of a great, snake-like creature. Her worshippers are few, but her power is great. She is often quelled by the rituals of the Q’ero people.",./sprites/eyrie-carry-fellow_clip_m1_OPT.gif,QmYma6TcqayH6ocECtmgAL6uixkmaGNk8FXbrb8yLAxwyV,Qma9JnTeZ6uVWwnWaESJ2GtXDcKazdaRGY3dbsgCncS3pU,QmU112f2TNvj7fDQQENmXHNx71n59CtrD1HQzoWkvxxsD5,red
255,2,Sarutahiko,Herald of Slumber,"One of the more ominous and dangerous of the Pitch Gods, Sarutahiko's name means 'Nightless Sleep'. The sense of nostalgia one might feel when hearing this name gives him little reprieve; his true form is like a sprawling city filled with the tortured souls of those who dared to defy the Night Gods. Unfortunate sleepwalkers may find themselves inside these labyrinthe depths, doomed to wander forever.",./sprites/filth-liberty-accent_clip_m7_OPT.gif,Qmdf4j96ccxmuhoV5vGF6HpLioFFoadqWMtoxX51ZgFjne,QmW7mC6FET67Se54KH6LoWmt81mFLKtVY3FXtNJqzuaaM6,QmZY5Qe72FareqHPByCfiksHmfj5kdZD23bArkisFGEo8P,purple
256,2,Aurāz,The One-Eyed One,"A small, decaying being with one eye, Aurāz is a Khaotic, a servant of Sh'Raan. Before the Fall, she led the ranks of the Night Gods. Now, as a vestige of the Hoununkees' former self, she remains to help guide the race of Pitch Gods. She currently resides in an island that is falling ito the sea.",./sprites/director-automation-menorah_clip_m7_OPT.gif,QmcbkdYj4YZpKL7nYS8xvA2jTdRHhXPueu9ym4kPP2KzCX,QmW2o9yhkvPeR8ztMAG4U9fFRuwdgaxr9N9eQueg7yhkuM,QmSJsbH4f7iz9cBtPT3ZNCSmo3juA8HZ1LiHh8d9bkhFzS,red
257,2,Romakala,The Chosen of Lolth,"A female, demonic creature who has not yet reached her full potential. She resides in the shadow of the Burned City, within the circle of light around the altar of Lolth. She is said to be the reincarnation of the Goddess of Death.",./sprites/pentagon-hepatitis-dew_norm_m6_OPT.gif,QmToewc3r6UbuKnjpvozMENP9RjwH8NHFXTM39JbJ1E8oc,QmSe9Wi5yjteux8WSDy2yeZzFnKWM9UsgXy7RuaCkjVQbd,Qmbg3zaFWTQpQuDNPY1CJAzSDsfuE7xrZXmUDsBgoN7sfq,yellow
258,2,Xachal,Turner of Tales,"A shadowy, hooded figure who is said to be able to corrupt any living thing. It is said to be the only creature that can enter the Chambers of Lloigor on its own volition.",./sprites/bottom-line-contractor-convenience_norm_m7_OPT.gif,QmQoPukXAYnbdf5x68X9HKM5CcsTPXZMsoHVWwdpEVdEi4,QmbenDLwri3equcdDpbAKYMAoZ5rYrnvdVLaxvrkRNtpAN,QmZjKYAFyGFXyccgwFi6CnWwnYdKzHDY1rvuxKmdgcT4rY,rainbow
259,2,Kerenzi,The Giving Spirit,"Originally a powerful deity, Kerenzi forsook her throne to serve the mortals of Noras. She is said to have brought gifts of much joy to the young and to have given them all she had in her power. After the Fall of Noras she now resides with the Hoununkees in the day world.",./sprites/jute-discount-hypothermia_norm_m6_OPT.gif,QmTCbbBszJ1A3ePNyQCefESB8i2fugSnLghMBZMBKLpgHN,QmTzNSHtgYs5vM3BJ78rXkCyD9QiN9moo2aGCLJAWb1yoC,QmXds8rscnbuczrsfCpByYDS6n16z4Txow3frXNihBTMVy,brown
260,2,H’Inaphi,Imposter of the Deep,"A being that dwells at the bottom of the ocean. He is said to be the source of the violent, mysterious storms that buffet the Inner Worlds. His true identity has yet to be ascertained, and every attempt by the Other’s servants to draw him out have failed.",./sprites/panda-chalet-bail_norm_m1_OPT.gif,Qmf7RuNqxW3MUd1yr9J1pEnxF6bmgE2ZocrGZpQGKXwB5F,QmaDrw5ca4oRkjaQC42GKhLYTo3Z1DCBXyk5MUMb8j18GW,QmWCFDyjxkJRVcy64kqEvCbLUTefrS1i7kAiA3yEoug5Dj,purple
261,2,Martita,The Whispered Voice,"She is said to appear to be very young, somewhere between a child and an old woman. Her dark blue robes are streaked with blood, with a pair of dark red eyes and an enigmatic smile. She dwells within the Sanctuary of Ljolkar, where she waits to be born again.",./sprites/pepper-accusation-character_clip_m6_OPT.gif,QmRHYhgtFQwWBfALUmvz5QPJzFJHvbMZiyFDszdTe8NV8Y,Qma9emsw7gVmSZYz5c5YzknkAouVDD2bKpFGZXBF5ZtkGs,QmPjnSMvWwA371oAEnqkfpUP8rMKtqN1QcBcyumrLH2zzx,blue
262,2,Tenefeethrap,Prefect of Eternity,"A divine entity that sits at the center of the Cygnus Prime structure. To take its appearance in the sky, the giant is said to use great amounts of energy to jump between stars. It is highly respected by the Xel'takar and the Dihydites, and it is feared by the Maiar and the Orcus-kaj Duh.",./sprites/start-court-misrepresentation_clip_m1_OPT.gif,QmTqvRKZcvUY68nMW2d1ZAzQuU5nUU8aqsc25nibGs1ZFN,Qmc7bafuWLw7W1Mpns3xg3q33pgGR2ujChXSwWFTJVqD8i,Qmex5bnbWH57gCx9SAL5qXNbVmt8kNnp7HW4EBUaZCP2pZ,rainbow
263,2,Kezeth,The Fallen One,"A giant, four-armed, silver-skinned humanoid with a head like a lion's. Said to have been the most powerful of the Phelanim but betrayed his people to side with Zapthrot. He has fought and lost two battles against Narümt.",./sprites/fries-hydrolyse-ketch_norm_m1_OPT.gif,QmeEn9fVaYUosk1hYgVGviBvsvYvwTxVmGYFDi5Kwhcrvf,QmWehWZjfGo68NKdCNsXqB8RDAKad2Ci7uDxvHLcZrvZwp,QmfTYUvLGs3o7SVauQgqnZKbD7PmFCSDjZzyXweUwMeHXX,rainbow
264,2,Yurgal,The Beast of a Thousand Maws,"A demonic entity with six eyes and a thousand maws, with the power to devour whole galaxies and create universes. It is the younger offspring of Zaphthrot, and it was banished from the realm of the Gods for taking too much joy in destruction.",./sprites/cameo-bat-leveret_norm_m1_OPT.gif,Qmc7FvhmfMHxqu4aXETwGCC4saHxhr96fWAtPKC3ecBFCS,Qmazb5UcdaGoS6ru54jbGd979z9fRBrCfvNW8EaFa9Xg1U,QmYTH2uHARAduF14jZ7z5HbMYYcwfvRrYbFvA4o2gnD97c,gray
265,2,H'haras,The Great Flood,A colossal cataclysmic entity that is said to once have begun a worldwide flood. It was then repelled by the Q’ero using their ritual of drought magic.,./sprites/asphalt-cookie-mirror_norm_m6_OPT.gif,QmcEXmo9EHCdCjufKAtMRjeUhczy1PoXS3RTez9ZQx7JDE,QmRCCwywytqvnBraJw2tDVzJop1dGcsw2bwuLm7SNoaUMK,QmP29oSBwGcUNUF9wQZok4C9Rog38TUtCcaJwHd77Uknne,gray
266,2,Khepri,The Elemental Warden,"An entity of fire and ice, it was forged in the fires of the Void. As a Celestial, it is bound to the Hyades star cluster. It is a dark, forbidding, heavenly entity that is a frequent protector of sentient races, but its cruelty to aggressors knows no bounds.",./sprites/order-cultivar-monkey_clip_m7_OPT.gif,QmbBWLaD1CzSHwiUFJng6ugT7GxoFyJh4Uj9hCAonY1nQe,QmVgNTHJQMpQMpPT7d9YuQgVsV7cyue5HVMtkx2fjnWDHX,QmdZmQFUQZKLvnHs7YuSk9e7VzWv3nPKR54ibWSUqnJ6bU,yellow
267,2,Lohakon,Loss of Civility,"A brutal god who devours other gods and is often depicted with a rhino's head. He has sharp protuberances that shoot from his face and body. He does not communicate in any intelligible way. Instead, he screams in agony, only stopping when struck by a lethal blow. His skull contains two brains, of which one has already been sealed in the Pod.",./sprites/sanctity-fail-banquette_clip_m7_OPT.gif,QmNgaYcf2LQLTrK5T8eVc7L3fqn1WzsmJscJVjDDJwpj5h,Qma4sFNY4SnMeq8hPDDTEwwkUp1mksy6msRZZoZC54MnAc,QmbmJjsvTjR9iKFTp6UAvFePKDJL9gvd324eofM2LDL5d2,white
268,2,Betchai,The Friend of the Children,"One of the Pitch Gods, Betchai has always lived and taught in the lands of night. But these days she resides within a blazing waterfall in the Pit of Hate, surrounded by a ring of pitch and tar. The legend of Betchai has it that she appeared to protect the children of that village, but the Pitch Gods have cast her out. She now works as a guide to the Cave of Fear, the innermost realm of the Pit.",./sprites/jicama-ferret-dentist_clip_m1_OPT.gif,QmexC7Dovv3jSiX7yGZzaPwDMyDJknPQufreNUbcQLfN2V,QmYfuz9RbwHKVryoTny9FTA5LHCfXgCFoYAHeht5ZLeSBY,Qmar5YEm5PaFcfBxRHv9wf9gPtF4jq3pcd2hgshZxFuoFJ,combo
269,2,Namir,Creator of Capitulation,"Namir, once the embodiment of all things in the universe, is now a transient, vacuous, black void that has come to reside within the stone of Inani. His screams have become a part of the stone. It is said that his thoughts still roam, though his corporeal body is gone.",./sprites/hacksaw-semicircle-wild_clip_m1_OPT.gif,QmTw1KHiW9AvoHzPt1uKHrLd6cucZZLXzV5zbTfC6F9axi,QmRERRyCLjofjpGPkFUxmCsEmLvJVrUr7dQPLtLHvywMk9,QmaFc6Td5x5pQgwET6b8E7TxePGXJ2wqk89RDrLaiEQ5nk,blue
270,2,Alpthuros,The Claw of Arda,"A giant, towering, monstrous figure with a golden mask and a single arm made of alabaster. Said to have been created by Arda the Messenger in imitation of the original god of its land. Despite being a false idol, it wields immense strength from the belief of others.",./sprites/delivery-identity-cry_norm_m6_OPT.gif,QmUvLCrFNPgkLWg1vCRFj2e3Yzz75cyPMwPTu8eoaN3mRp,QmdAzkLRQZRfcifEaDeCFJsAyUpbh4xGdAzcsdUQVVfpLU,QmSDghn5kxoEKPuGBLqLgTHbDzJ24NeEjLiuZgDqMBYTM8,white
271,2,Xicri,The Vanishing Sky,"A celestial entity with an infinite size, described as a cone with piercing red eyes and feathered legs. Only a small part of it exists in reality at a time. No one knows where it came from or why it has returned to the Skies, but some believe it to be a resurrection of a once-great, cosmic being called Pyath'htlak'ot'r.",./sprites/zipper-pumpkin-obedience_norm_m7_OPT.gif,QmenDnamfqxFHqjPRnTT58bBy47xg7NBjFP85znVwZ8eJN,QmaF8rvi4W2uBDvnPFTSz2c7KjE9x5gLFqVu5BdLJgSE8K,QmYVagogJLgc9YTFZikfruxW7XtsWbEb21kSamqgerERj1,yellow
272,2,Czur-Gh',Limping Servant of the Blackness of All Things,"A massive bloodsucking bat with a long serpent-like body and wings. It is said to be the messenger of Barraggg, and the last sight seen before one falls victim to the Black Beast.",./sprites/arm-rest-sexuality-iris_clip_m1_OPT.gif,QmdiNAmHBzTJBnB1L2dygWWevPVdZhiciGSSL6izqqHkTE,QmVoDWpPemYqrqvrgoZE4F193Lzw4Z8ihbBwQrEw6rURoz,QmczyuGYGvn9x2sSnjGnK9NfywAsF5Pxq1TtmF98SgKgMw,red
273,2,Teld,Lest It Fall,"A vast, spherical, formless mass of energy, teeming with life and activity. It contains the souls of those who died in great pain and anguish, making it extremely unpleasant for anyone to be near. Some say it is ruled by the god Aszûr, though some have suggested the god who created it is entirely unrelated to any known deities.",./sprites/meal-slider-animal_norm_m6_OPT.gif,QmRet5ZpKTd72HrY79HgqAm7fuEthk3f6z568dZnv17Dfb,QmT3Ur7tQgT1JTVe1aKWdHzvzKZHTtn14VVhuFmddGZnAw,QmajFfvZbC7F9v7jurN6wht3Sf8H8VdgXZLvVVk9c7a8SE,combo
274,2,Paschito,The Reigning Lord,"An ancient deity, with the appearance of an old man. Sometimes considered to be the supreme deity of the Unnamed Lands. He is said to have a portentous gaze and a steady light in his eyes.",./sprites/constant-perp-parchment_clip_m1_OPT.gif,QmSicf9QHke2QiNtckdvjXfXFDrXs1GjE3mJMQpnt5AF3L,QmQ7noGRDMKKFo8d19hPhKHyYMGCVyFuCBQ1rkHeSik5Pp,QmPbhit7aV2Tdk319C51VCNakR7ZsfYDeiojzErx1invq1,rainbow
275,2,Tsi’ndamh,The Secret Door,"A glowing phoenix that appears to be carved out of the same crystal as the Face of Desolation. It stands in a sacred forest in the High Desert, the capital of the Cyropolian Confederacy.",./sprites/intervention-chafe-rugby_norm_m7_OPT.gif,QmTfjVJ1ZMXFmScWpM71bban6yeKJU81vyeHUNrEgPv1vM,QmNm7WmWMrpfXfroYFhiU857SUommB8QGLBf5voTr3Snzm,QmSLox9va3rx8bHKCLL44rxBFYQPSiX3BFohDCyYi5pWfV,white
276,2,Pulz,The Undeserved Salvation,"A two-headed beast with a human face and a snakeskin body that aims to be the eradication of hate and fear. It is said to dwell at the center of the Whirling Void. It creates and feeds on terror, feeding on the hatred of all life.",./sprites/afterlife-giant-owner_clip_m0_OPT.gif,QmcxmVW1H1dJZthLRmrytFKXqYpjnrAuQJvhoznv5D39D6,QmR6AT7vTs8dLJjaj5FM849aMnz33SB4kaYkzRUznpPjDj,QmZ1ohJbqp6nUG6MDwYXfDhW7ViD6nrKuk5rrXcYJfa1Zv,red
277,2,Ar'ac,Ether-Shaper of the Pitch,"A great, black, devilish entity with a bizarre, insectoid appearance. It is said to be able to reshape reality through its etheric web, and any living creature it touches falls into catatonic stupor.",./sprites/brocolli-longboat-rabbit_norm_m6_OPT.gif,QmZXBPqXHkkSxU4yE6jvf23qTEsFBiMeSnAdpnFHF3Zu48,QmUKvmc4DFFKFJXbiePdGmFgGWxRbAYRoHsqCCYS7wZZci,QmbkE6vtgwng1STKqxd7csmxUA5jGwTEvcSdFiAWFSbZNF,rainbow
278,2,T'zhar,The Blank Lord,"A pale, towering humanoid creature with black spots over its body. She stands upon a great throne of ice and is attended by three large male figures. They are said to be the embodiment of the frozen wasteland which she rules. She is the lord of Norweld, and all the land and people there heed her word.",./sprites/hierarchy-collateral-assistant_clip_m1_OPT.gif,QmSxAmofCXg38y7Rhj4fEWJxh2ur6L2Mp91kMaNpMyKVLV,QmYMvonoyCqMS8S3yeb6u9bt8h4KV6GdCVKv5qksf8Fqf5,QmPkLiZgb6WApfFHCNnnPc1JMfbEA5htd2eqrhsrjeESWY,combo
279,2,Shevek’Ev,One Who Has Witnessed,"A being of the Inner Worlds who has seen too much. One of its eyes has been ripped out. Shevek’Ev is the dark spectre of death, grief, pain, and suffering, and it stalks the Inner Worlds in search of those that have lost their will to live.",./sprites/chipmunk-tsunami-wine_norm_m0_OPT.gif,QmR1xn3YGv7tvHXNE4esYGAymB4aRP4rhzFD6nonzkXJiH,QmZiXQAZ7e9CT68XRkxo3d4UM638Hr3WxFHd2K4FgjUQ5J,QmRzV9t77FWHdqDjxACS8Uc2zpssctscpmHV4LCdHvG5Mo,gray
280,2,Khum-t'j,The Suffocation of Dawn,"The source of the blood of the Pitch Gods, Khum-t'j is said to represent the ultimate denial of light in the void. It can be seen only in the darkest of conditions, and the sight of it will bring death to those who are unprepared.",./sprites/nit-wildlife-coevolution_clip_m1_OPT.gif,QmNZpzLoKNLH2thGYBDsSaFjzbm4QUFqpd28ty38h2arA1,QmWhGyjYb3QtJ9dZ7L4CQtdJuVKziHzf8ocLMjjGK5J4JG,QmW1AVQghZGqbmVgbYo3ShLFPXjbke74GhG9emiiUm4GpK,purple
281,2,Anushau,The Endless Prince,"A lonely, skeletal man of ice, he is also known as Bahreh-el. This being is said to be from another realm of reality entirely, and nothing that occurs in Alchera is real to him. The Seat of the Gods awaits him as he advances on the human world.",./sprites/battalion-osmosis-cashew_clip_m7_OPT.gif,QmZocdZKvU6TQ8Row6FNE9E8FiykKdtxnyt86LcJHymf4M,QmSresKMUYjVz54M2CxG3XLACfJqaaMFHKcStKRFsArGxa,QmXzcbDkJ1EkVTyUhu8QEumua7uYKfee7HvfMa5WgCLBKR,green
282,2,Sszchaiyä,Stone of Red Fire,"A colossal creature of molten rock and earth. Thought to be an offspring of G’yathnä. Huacas declares it to be ""hotter than the tendrils of the Fenrith"".",./sprites/bail-antiquity-asset_clip_m1_OPT.gif,QmXnQ4nYRYy64ajUhGjowoyMJybJFWNNQqCpqbT6DrFXWf,QmVtWkVBoMX57xaUiowLtjwDaYGVLG4KWw18UkQBm6xqi7,QmbCdFuhhBS745J4LPirB6mBnRtY7xay8zcgcZMYxSCPN2,red
283,2,Timnath,Jaws of Chaos,"A more primal force of nature than most. It dwells on the plane Darkwort, an ancient, barren world devoid of life except for the black, oblong forms it spreads across the landscape. The grunts and grumbling it emits may sound like the rasping of waves on rocks, but this force, possibly linked to the Aetherials, is truly unlike anything known.",./sprites/goodnight-smock-fibroblast_norm_m1_OPT.gif,QmXNdQeeuPpT32WZax9GZbJXFr22PKRhbpdziGayZ89271,QmPCVTEXdNLKL2QtgBb6Vnqhq3m7spjH5rxL2eBWirSLSW,QmQqbLjgiRQZY2Ve3qFWDcEFyUg4Ny5HVyMyewxhkDQsUr,gray
284,2,Elincrei,Storm of the Moon,"Her head is the true crater of the Red Moon, which has been raining down blood for millennia. She rules the highest levels of command in the Lunar Association, and her massive shadow has a destructive effect on anyone who approaches it. If anyone without a ritual approaches her, they are likely to be transformed into a blood-sodden corpse.",./sprites/curtailment-dromedary-interpreter_clip_m7_OPT.gif,QmQ6rQHMhd1E24nEKzmuoCDkD48vxkR379z7hvWUASHKAm,QmVKigT78xADXoMXr576opGNe6PZoBtn4igRDaUhjRhFv1,QmaNWj1jzeXFXbJK2PVohiyWWqGSMZxf6ge4CPcdaB5uCf,purple
285,2,Mak'Thaqsa,Shroud of Terror,"A far-reaching, all-encompassing black cloud composed of acid. It represents the depths of one's nightmares. Every being of any size can travel to the heart of the Mak'Thaqsa by means of the Shadow Plane. Once there, they are usually pulled into its depths and devoured by its sub-agents.",./sprites/cope-receptor-antechamber_norm_m1_OPT.gif,QmYwi6eSHx4FQqfsXo96dUwdsAoQZm3tCiDZMLVxLFi8rs,QmWQUTcXwVmtQ2uJtUDzYZgywyMQS5v3xBw4pqThVCunxP,QmTER7TFfXZhBJfWVrFQxnzjMMYwiXF5jnMvu5GgkZwDqk,gray
286,2,Y'fo'per,The Machinelith,"She is the physical manifestation of thoughts that the minds of others have recorded within them. The Machinelith spreads the memories of the spirits it consumes, and she exerts a mild amount of physical force anywhere someone thinks of her.",./sprites/disability-futon-sequence_clip_m1_OPT.gif,QmPbTAMCQTYdiDfZ4Y36osuh9A6hcZhyX5Shkh3Wag3HGp,QmPa4ZRQig5kHVoaTTBL8n1fgEcyonMyUGA2YdGDLRKtsX,Qmdk7VGNUzSwwLJShAzdxWeMs6gXfo8YnSFfWVJcAAViTs,yellow
287,2,Aal,The Watchful Eye within the Orb of Reality,"A gigantic, disembodied eye that dwells deep within the Orb of Reality. Said to be a surveillance system built by a group of beings to monitor the Gulf of Rhot, and the creatures that inhabit it.",./sprites/forum-venue-desire_clip_m7_OPT.gif,QmXExBAg6QWae2hKxnuBzzxovMfs8zWFBS9cAeZk5JMVJ8,QmbUyXhgrBadSBgEuS19LdQrTfVEKENY7WjkW4DH18Djit,QmVq623vDGHM7muYzqRZGytt3hzRemEXjigCWE5M4hXbKY,purple
288,2,Zhign’na-Mga,The Breathing Void,"A colossal, amorphous, black mass which periodically sucks in all the light and air in a given radius. It is said to be a servant of the Void Mother.",./sprites/gaiters-satisfaction-replication_clip_m7_OPT.gif,QmcMCzmwyg4aFxyuzSREajiNm15jjym94ZKsWzJCAnh2yp,QmeFwEUfANSaBZEMgwpTsEVfSKCYdiQuvqcL6Jomb9gTX8,QmbnYuMg2Thdy1m5SjGPjeEmbA8L1PFufhsHy6nJB3HYps,brown
289,2,Rohe',The Night is the World,"A brutish, semi-intelligent creature, who guards the portal into the outer plane at the Pod. He appears in the form of a huge serpent with a forked tail. He was the protector of the Misshapen Galaxy in the past, and he is worshipped by those who desire to establish peace on the outer plane.",./sprites/obsession-heel-mocha_clip_m0_OPT.gif,QmZTnP95JNzTnce1wtfREV5ypXWEisTskisY5xHzEfsqQp,QmUhM9U8dyHy6KnVoG58R5dLCrCiwcA8YJvKr3voyqaLGt,QmcVoiSMNTs2YRd4e7cjb7sH2FWGXKKfQn769LjANnUU8n,blue
290,2,Gh’ngaghl,Giver of Greatness,"A seemingly shy entity which gives people things they need. It is often depicted as a small, starry creature, with one eye, a mouth, and a single arm.",./sprites/stem-platypus-wallet_clip_m1_OPT.gif,QmdxuYyzWWtEhxjSgCRVPb27aLF48o1XZxZMfb4bCYT9Y8,QmTtVqEunKbqAgtzpexH4GGy5aN1vw3hmavX3eMozzSP4t,QmQpPHjXZaixUW3aieYZSiD489iA6ojKu5r74Ede2Df11u,green
291,2,Hkseht,The Old Knowledge,A gigantic serpentine figure with numerous eyes and a toothed mouth. It is the guardian of the deepest knowledge and understanding of the universe.,./sprites/principal-collar-intuition_clip_m0_OPT.gif,QmQQtuqWUbJr76pbRVqdrsuCRcUMTVZAdx78gedoNZfxpf,Qmd52eUGMfVEX3UdkVzrvrVp7bp6nPy7rpJMJ8PwvKpffU,Qme659hT43zBL1sPd42ioaqg8ddz7pQbnKRvuaoaeg6sBc,yellow
292,2,Champitha,The Keeper of Dreams,"A benevolent and capricious entity, Champitha cares little for the happenings of the world. Her realm of dreams, however, has always been a place of serenity and balance. Now she is being forced to contend with the avarice of the Night Gods that reside in her realm.",./sprites/incense-child-solvency_norm_m1_OPT.gif,QmaBu1i1zveTA1ZYSpPsW9fUoCzDnLq4M8bcZneQiYNQTp,QmaAgJWGsMF4kdBhsZT55AYwKYmyqx6otggUW2dGsg17XK,QmVHyZ7E5YXvRCMEP7UbTKpoyHKrn27M72oqRPio8LGRHc,green
293,2,Zho,The Gluttonous One,"A giant female snake whose scales shine a bright, silver-gray; it has two different colored eyes. She preys upon creatures that have yet to awaken, and the secret to defeating her lies in feeding her with creatures that are unaware of their death.",./sprites/recommendation-ruling-info_clip_m7_OPT.gif,QmXKM5F6KDptZmk6hZsWYYotESJcUcAcePKg4ijL1LbtQZ,QmVA2MJMdvWC3Pk2cp9FsaUZimNqTVbVgoFY48umL6tRPX,QmYfK3LjDb1j2LntNCpgVv3ZusQ7QvRbEzPdUZk295LD4q,rainbow
294,2,X’Tor’ru,The All,"The one and only true embodiment of a certain being’s essence, the entity that is known as The All is said to be a being of great power. Many have searched for it, yet this quest is ultimately futile because of the Abyssal Ensemble's machinations.",./sprites/pathogenesis-permit-incubation_clip_m7_OPT.gif,QmfC2av7R2wSUYwVMrGj7FaYtsDbctsFBtXiq8oKBKLE2H,QmV4Swp5XNoeEpxBFXoSf6nh79mnqdBCP7Mniu6xurVni9,QmczeSWNAP22yj3Hv3anjtiAk9dX8uqvT1GBuZ4oiLnnAt,combo
295,2,Grego-air,One Who Whistles,"A being that dwells in a castle on the side of Mount Cero, which is also known as The Sky Wall. It is a large white-haired being with the head of a serpent, and its body resembles that of a giant raven. It is the ultimate form of life in the air, and is feared by the Dihydites for its ability to shapeshift.",./sprites/victory-tolerant-doubt_norm_m1_OPT.gif,QmeBaYxhoi3W6oDnFH739rJQuPjoeAity9KkfPwfXfP63m,QmaXwrL84EY5yt7yKz21KLZwPB76JQYYVhwML5NAPAu4y1,QmfDnPsHB5huk7aSzs1Vna4nti6sdWnSaWfNXE5sAW8qev,white
296,2,Aupenia,Bound To A Thousand Knots,"In ancient times, Aupenia was an arcane master of an unknown order. She was later bound to another, more mundane world by another force. Since then, she has haunted the arcing lights where the Phantoona reside and inspires all who know her name to death.",./sprites/kingfish-function-retina_norm_m1_OPT.gif,QmXTEsqpMMwkAfe1Fo6VbsqRbgqGUuSQ8obqmBgV1tiHiU,QmSA6jj242yanx51NVxQkj9Gqnn9fqw4GcWAPCWG9GW5Ha,QmVUUzdxn46qypQn3VGWzYKuY7133ZRbHSCSo3oCWB9FSx,combo
297,2,Nadiss,Withering Spring,"A freezing heart-shaped spirit. At first, it was a god who served the Gods of the Aether, but after the death of the Gods' patron deity, it entered the realm of the Abyss of Woe, where it was cursed by Chax-Hlae. Its ultimate goal is to reunite with the Gods of the Aether, but it is unable to reach them for now.",./sprites/worry-muscat-shame_norm_m0_OPT.gif,QmS2KeHnNpRoKR32g5sKrVA61xpSAJ6wp93b8zns56ia2d,QmQA8jKDNpFgtaWarbAC1g1SWq7JTU7SY8wc8Giievscp8,QmZSrdV3mFSviZDPmzsCjtsVvZAETbefGukTGY1EqUfMQn,gray
